trip_id,start_time,end_time,headway_secs,exact_times
weekday_S1190_S119002_12,16:10:00,17:20:00,4200,0
weekday_S1190_S119002_13,17:20:00,18:30:00,4200,0
weekday_S1190_S119002_14,18:30:00,19:40:00,4200,0
weekday_S1190_S119002_15,19:40:00,21:00:00,4200,0
weekday_S1190_S119002_16,21:00:00,23:00:00,4800,0
weekday_T3010_T301002_0,05:30:00,06:30:00,1800,0
weekday_T3010_T301002_1,06:55:00,07:25:00,1800,0
weekday_T3010_T301002_2,08:00:00,09:00:00,1800,0
weekday_T3010_T301002_3,09:35:00,10:05:00,1800,0
weekday_T3010_T301002_4,10:40:00,16:00:00,2400,0
weekday_T3010_T301002_5,16:35:00,17:35:00,1800,0
weekday_T3010_T301002_6,18:15:00,19:45:00,2700,0
weekday_T3010_T301002_7,20:30:00,21:00:00,1800,0
weekday_T3010_T301002_8,21:40:00,23:00:00,2400,0
weekend_T3010_T301002_0,05:30:00,12:30:00,1800,0
weekend_T3010_T301002_1,13:00:00,14:00:00,3600,0
weekend_T3010_T301002_2,14:30:00,19:10:00,2400,0
weekend_T3010_T301002_3,19:40:00,23:00:00,3000,0
weekday_U4020_U402002_0,05:30:00,10:00:00,2700,0
weekday_U4020_U402002_1,10:50:00,11:30:00,2400,0
weekday_U4020_U402002_2,12:20:00,14:00:00,3000,0
weekday_U4020_U402002_3,15:00:00,20:00:00,3600,0
weekday_U4020_U402002_4,21:00:00,23:00:00,7200,0
weekend_U4020_U402002_0,05:30:00,10:00:00,2700,0
weekend_U4020_U402002_1,10:50:00,11:30:00,2400,0
weekend_U4020_U402002_2,12:20:00,14:00:00,3000,0
weekend_U4020_U402002_3,15:00:00,20:00:00,3600,0
weekend_U4020_U402002_4,21:00:00,23:00:00,7200,0
weekday_T3000_T300002_0,05:30:00,10:10:00,1200,0
weekday_T3000_T300002_1,10:40:00,14:40:00,1800,0
weekday_T3000_T300002_2,15:00:00,19:00:00,1200,0
weekday_T3000_T300002_3,20:00:00,23:00:00,3600,0
weekend_T3000_T300002_0,05:30:00,16:00:00,1800,0
weekend_T3000_T300002_1,16:20:00,17:00:00,1200,0
weekend_T3000_T300002_2,17:30:00,20:00:00,1800,0
weekend_T3000_T300002_3,21:00:00,23:00:00,3600,0
weekday_T3020_T302002_0,05:30:00,07:30:00,1200,0
weekday_T3020_T302001_0,05:51:00,07:51:00,1200,0
weekday_T3020_T302002_1,08:00:00,10:00:00,1800,0
weekday_T3020_T302001_1,08:21:00,10:21:00,1800,0
weekday_T3020_T302002_2,10:20:00,12:00:00,1200,0
weekday_T3020_T302001_2,10:41:00,12:21:00,1200,0
weekday_T3020_T302002_3,12:30:00,15:00:00,1800,0
weekday_T3020_T302001_3,12:51:00,15:21:00,1800,0
weekday_T3020_T302002_4,15:20:00,18:00:00,1200,0
weekday_T3020_T302001_4,15:41:00,18:21:00,1200,0
weekday_T3020_T302002_5,18:30:00,21:00:00,1800,0
weekday_T3020_T302001_5,18:51:00,21:21:00,1800,0
weekday_T3020_T302002_6,21:30:00,23:00:00,1800,0
weekday_T3020_T302001_6,22:00:00,23:30:00,1800,0
weekend_T3020_T302002_0,05:30:00,07:30:00,1200,0
weekend_T3020_T302001_0,05:46:00,07:46:00,1200,0
weekend_T3020_T302002_1,08:00:00,08:30:00,1800,0
weekend_T3020_T302001_1,08:16:00,08:46:00,1800,0
weekend_T3020_T302002_2,09:00:00,16:30:00,1800,0
weekend_T3020_T302001_2,09:21:00,16:51:00,1800,0
weekend_T3020_T302002_3,16:50:00,18:30:00,1200,0
weekend_T3020_T302001_3,17:11:00,18:51:00,1200,0
weekend_T3020_T302002_4,19:00:00,20:00:00,1800,0
weekend_T3020_T302001_4,19:21:00,20:21:00,1800,0
weekend_T3020_T302002_5,20:40:00,21:20:00,2400,0
weekend_T3020_T302001_5,21:01:00,21:40:00,2400,0
weekend_T3020_T302002_6,22:00:00,22:30:00,1800,0
weekend_T3020_T302001_6,22:20:00,23:00:00,1800,0
weekend_U6500_U650002_0,05:40:00,06:40:00,1200,0
weekend_U6500_U650002_1,07:15:00,07:50:00,2100,0
weekend_U6500_U650002_2,08:25:00,17:45:00,2100,0
weekend_U6500_U650002_3,18:25:00,19:45:00,2400,0
weekend_U6500_U650002_4,20:30:00,22:00:00,2700,0
weekend_U6500_U650002_5,23:00:00,23:30:00,3600,0
weekday_U6500_U650002_0,05:40:00,06:00:00,1200,0
weekday_U6500_U650002_1,06:10:00,06:20:00,600,0
weekday_U6500_U650002_2,06:40:00,07:20:00,1200,0
weekday_U6500_U650002_3,07:35:00,07:50:00,900,0
weekday_U6500_U650002_4,08:20:00,09:00:00,1200,0
weekday_U6500_U650002_5,09:30:00,10:00:00,1800,0
weekday_U6500_U650002_6,10:20:00,10:40:00,1200,0
weekday_U6500_U650002_7,11:10:00,11:40:00,1800,0
weekday_U6500_U650002_8,12:00:00,12:20:00,1200,0
weekday_U6500_U650002_9,12:50:00,13:20:00,1800,0
weekday_U6500_U650002_10,13:40:00,14:00:00,1200,0
weekday_U6500_U650002_11,14:30:00,15:00:00,1800,0
weekday_U6500_U650002_12,15:20:00,15:40:00,1200,0
weekday_U6500_U650002_13,16:10:00,16:40:00,900,0
weekday_U6500_U650002_14,17:00:00,17:20:00,1200,0
weekday_U6500_U650002_15,17:50:00,18:15:00,1500,0
weekday_U6500_U650002_16,18:20:00,19:20:00,1800,0
weekday_U6500_U650002_17,20:00:00,22:00:00,2400,0
