stop_id,stop_code,stop_name,street_name,latitude,longitude,direction,zone
N2921094E101641650,SP404,Cyberia Crescent 1,Jalan Fauna 1,2.921094,101.64165,2,1
N2921205E101650769,SP75,Cyberjaya Transport Terminal,Persiaran Multimedia,2.921205,101.650769,1,1
N2921205E101650770,SP75,Cyberjaya Transport Terminal,Persiaran Multimedia,2.921205,101.65077,1,1
N2921291E101687316,PPJ181,Kompleks Kpdnhep,Lebuh Bestari,2.921291,101.687316,1,1
N2921298E101758050,KJ935,C Banner Print,Jalan Teras,2.921298,101.75805,1,1
N2921438E101693835,PPJ294,SMK Putrajaya P18 (1) (Opp),Jalan P18,2.921438,101.693835,1,1
N2921443E101636540,SP377,Tamarind Square,Persiaran Multimedia,2.921443,101.63654,1,1
N2921659E101635120,SP380,Gem In Mall,Persiaran Multimedia,2.921659,101.63512,2,1
N2921671E101651410,SP20,D'pulze,Persiaran Multimedia,2.921671,101.65141,2,1
N2921772E101693807,PPJ297,SMK Putrajaya P18 (1),Jalan P18,2.921772,101.693807,2,1
N2922024E101654166,SP73,Quill 3,Persiaran Multimedia,2.922024,101.654166,1,1
N2922024E101654170,SP73,Quill 3,Persiaran Multimedia,2.922024,101.65417,1,1
N2922211E101781610,KJ227,"Bgn Sains Kimia, UKM",Jalan Nik Ahmed Kamil,2.922211,101.78161,1,1
N2922272E101653984,SP21,Quill 2,Persiaran Multimedia,2.922272,101.653984,2,1
N2922347E101640816,SP78,Cyberia Smart Homes (Opp),Persiaran Multimedia,2.922347,101.640816,1,1
N2922565E101643240,SP340,MMU Entrance B (Opp),Persiaran Multimedia,2.922565,101.64324,1,1
N2922624E101640560,SP85,Cyberia Smart Homes,Persiaran Multimedia,2.922624,101.64056,2,1
N2922809E101860791,KJ581,Ascotte Boulevard,Jalan Semenyih,2.922809,101.860791,2,1
N2922854E101758960,KJ936,Ria Tomyam,Jalan Teras,2.922854,101.75896,1,1
N2922892E101642810,SP86,MMU Entrance B,Persiaran Multimedia,2.922892,101.64281,2,1
N2922932E101632610,SP403,Mutiara Ville Residence,Persiaran Sepang,2.922932,101.63261,1,1
N2922944E101686688,PPJ45,Lembaga Pembiayaan Perumahan (Utara),Persiaran Perdana,2.922944,101.686688,2,1
N2922946E101860381,KJ621,SJKT Ladang Rinching,Jalan Semenyih,2.9229456247946,101.86038142327,1,1
N2922949E101686681,PPJ45,Lembaga Pembiayaan Perumahan (Opp),Persiaran Perdana,2.922949,101.686681,2,1
N2923022E101773554,KJ243,Fakulti Kejuruteraan,Jalan Mat Saman,2.9230224,101.7735544,1,1
N2923215E101687226,PPJ51,Lembaga Pembiayaan Perumahan,Persiaran Perdana,2.9232149106516,101.68722591695,1,1
N2923217E101687236,PPJ51,Lembaga Pembiayaan Perumahan (Selatan),Persiaran Perdana,2.923217,101.687236,1,1
N2923285E101704913,PPJ286,Apartment Rk2 P17,Jalan P17,2.923285,101.704913,2,1
N2923303E101779854,KJ228,"Kolej Ungku Omar, UKM (Barat)",Jalan Nik Ahmed Kamil,2.923303,101.779854,2,1
N2923338E101659533,SP50,Mdec,Persiaran Multimedia,2.923338,101.659533,2,1
N2923462E101704754,PPJ287,SK Putrajaya P17 1,Jalan P17,2.923462,101.704754,1,1
N2923497E101663313,SP46,Shaftsbury Square,Persiaran Multimedia,2.923497,101.663313,2,1
N2923582E101686129,PPJ348,Presint 2 (Selatan),Jalan Tun Abdul Razak,2.923582,101.686129,1,1
N2923709E101661376,SP49,Century Square,Persiaran Multimedia,2.923709,101.661376,2,1
N2923833E101694185,PPJ349,SK Putrajaya Presint 18,Lebuh Bestari,2.923833,101.694185,2,1
N2923934E101685065,PPJ244,Monumen Milenium (Selatan),Jalan Tuanku Abdul Rahman,2.923934,101.685065,2,1
N2923976E101700861,,Ppam Selasih,Jalan P17e,2.923976,101.700861,1,1
N2923977E101685071,PPJ244,Monumen Alaf Baru,Jalan Tuanku Abdul Rahman,2.923977,101.685071,1,1
N2924118E101694102,PPJ183,SK Putrajaya Presint 18 (Opp),Lebuh Bestari,2.924118,101.694102,1,1
N2924201E101691253,PPJ278,Wisma Putra 2 (Utara),Jalan Wisma Putra,2.924201,101.691253,1,1
N2924217E101700632,,Ppam Selasih (Opp),Jalan P17e,2.924217,101.700632,2,1
N2924323E101655370,SP22,Quill 18,Jalan Teknokrat 3,2.924323,101.65537,2,1
N2924326E101691278,PPJ281,Wisma Putra 2 (Selatan),Jalan Wisma Putra,2.924326,101.691278,1,1
N2924353E101759367,KJ425,Kampung Teras Jernang,Jalan Teras,2.924353,101.759367,2,1
N2924520E101759186,KJ424,Klinik Bangi & Surgery (Opp),Jalan Teras,2.92452,101.759186,1,1
N2924939E101782990,KJ226,"Fakulti Ekonomi & Pengurusan, UKM",Jalan Nik Ahmed Kamil,2.924939,101.78299,1,1
N2924956E101642023,,MMU,Persiaran Newron,2.924956,101.642023,2,1
N2924972E101687394,PPJ46,Perbendaharaan 2 (Utara),Persiaran Perdana,2.924972,101.687394,2,1
N2924975E101687381,PPJ46,Perbendaharaan 2 (Opp),Persiaran Perdana,2.924975,101.687381,2,1
N2925054E101657722,SP34,Coplace 13,Persiaran Apec,2.925054,101.657722,1,1
N2925145E101637500,SP83,The Arc Cyberjaya,Persiaran Bestari,2.925145,101.6375,2,1
N2925327E101687956,PPJ50,Perbendaharaan 2 (Selatan),Persiaran Perdana,2.925327,101.687956,1,1
N2925345E101687941,PPJ50,Perbendaharaan 2,Persiaran Perdana,2.925345,101.687941,1,1
N2925396E101632790,SP431,SJK (C) Union,Persiaran Sepang,2.925396,101.63279,1,1
N2925474E101655556,SP25,Glomac Cyberjaya (Barat),Jalan Teknokrat 3,2.925474,101.655556,1,1
N2925481E101857485,KJ622,Setia Ecohill Mall,Jalan Semenyih,2.925481,101.857485,1,1
N2925765E101649341,,Malakat Mall,Lingkaran Cyber Point Timur,2.925765,101.649341,2,1
N2925908E101657034,SP27,Glomac Cyberjaya (Timur),Persiaran Apec,2.925908,101.657034,2,1
N2925999E101782530,KJ225,Perpustakaan Ts Lanang,Jalan Nik Ahmad Kamil,2.9259987,101.78253,1,1
N2926048E101775740,KJ242,Kajian Bahasa,Jalan Temuan,2.9260478,101.7757395,1,1
N2926073E101778060,KJ229,Pusat Kesihatan,Jalan Nik Ahmad Kamil,2.9260726,101.77806,2,1
N2926078E101690606,PPJ280,Hentian Wisma Putra,Jalan Wisma Putra,2.926078,101.690606,1,1
N2926118E101760312,KJ946,Kptm Bangi,Persiaran Wawasan,2.926118,101.760312,2,1
N2926143E101857491,KJ580,Econsave Rinching,Jalan Semenyih,2.926143,101.857491,2,1
N2926193E101680642,PPJ257,Tamara Residence Presint 8,Jalan P8g,2.926193,101.680642,1,1
N2926333E101706829,PPJ282,Presint 17 (Utara),Jalan P17,2.926333,101.706829,2,1
N2926372E101760666,KJ937,Akademi Cukai,Persiaran Wawasan,2.926372,101.760666,1,1
N2926427E101686388,PPJ347,Suasana Pjh,Jalan Tun Abdul Razak,2.926427,101.686388,1,1
N2926578E101685168,PPJ245,Jambatan Seri Wawasan P2,Jalan Tuanku Abdul Rahman,2.926578,101.685168,2,1
N2926608E101781700,KJ224,"Pej Mahasiswa Anak, UKM",Jalan Nik Ahmed Kamil,2.926608,101.7817,1,1
N2927026E101773506,KJ933,Wisma Unikeb,Jalan Bangi,2.927026,101.773506,1,1
N2927041E101699675,PPJ184,Kompleks Taman Warisan,Lebuh Perdana Selatan,2.927041,101.699675,1,1
N2927127E101699923,PPJ236,Kompleks Taman Warisan,Lebuh Perdana Selatan,2.927127,101.699923,2,1
N2927136E101654630,SP23,Wisma Shell,Jalan Teknokrat 3,2.927136,101.65463,2,1
N2927136E101773124,KJ952,Wisma Unikeb (Opp),Jalan Bangi,2.927136,101.773124,2,1
N2927185E101789110,KJ217,Kolej Mas,Jalan Wira,2.9271853,101.78911,1,1
N2927238E101654850,SP24,Wisma Shell (Opp),Jalan Teknokrat 3,2.927238,101.65485,1,1
N2927249E101688175,PPJ47,Menara Perkeso,Persiaran Perdana,2.927249,101.688175,2,1
N2927254E101688166,PPJ47,Kementerian Kewangan (Opp),Persiaran Perdana,2.927254,101.688166,2,1
N2927536E101688712,PPJ49,Kementerian Kewangan,Persiaran Perdana,2.927536,101.688712,1,1
N2927547E101688711,PPJ49,Kementerian Kewangan,Persiaran Perdana,2.927547,101.688711,1,1
N2927556E101705905,PPJ283,Apartment Presint 17 (Rk1),Jalan P17,2.927556,101.705905,2,1
N2927594E101686874,PPJ57,Menara Perkeso (Barat),Lebuh Wawasan,2.927594,101.686874,2,1
N2927711E101633400,SP402,Lakepoint Residence,Persiaran Sepang,2.927711,101.6334,1,1
N2927712E101686744,PPJ83,Menara Pjh,Lebuh Wawasan,2.927712,101.686744,1,1
N2928274E101700711,PPJ228,Taman Warisan Putrajaya,Jalan P16,2.928274,101.700711,2,1
N2928364E101700162,PPJ227,SK Putrajaya Presint 16 (2),Jalan P16,2.928364,101.700162,1,1
N2928629E101777306,KJ230,Masjid,Jalan Temuan,2.9286287,101.777306,2,1
N2928706E101780710,KJ223,"Fakulti Sains, Sosial & Kemanusiaan, UKM",Jalan Nik Ahmed Kamil,2.928706,101.78071,1,1
N2928911E101679247,PPJ61,Apartment Presint 8 Fasa 4c,Jalan P8h,2.928911,101.679247,1,1
N2929202E101658866,SP415,NTT MSC,Persiaran Apec,2.929202,101.658866,1,1
N2929341E101655490,SP346,Kolej Unikop (Barat),Jalan Teknokrat 3,2.929341,101.65549,1,1
N2929478E101679985,PPJ58,Perumahan Penjawat Awam P8 8r2 (Barat),Jalan P8h,2.929478,101.679985,1,1
N2929601E101658864,SP428,NTT MSC (Opp),Persiaran Apec,2.929601,101.658864,2,1
N2929652E101655340,SP397,Kolej Icoop (Timur),Jalan Teknokrat 3,2.929652,101.65534,2,1
N2929656E101701311,PPJ226,P16n6 Komersial P16 (Opp),Jalan P16,2.929656,101.701311,2,1
N2929671E101701051,PPJ229,Komersial Presint 16,Jalan P16,2.929671,101.701051,1,1
N2929691E101764269,KJ945,LHDN Bangi (Opp),Persiaran Wawasan,2.929691,101.764269,2,1
N2929710E101777060,KJ423,Simpang Pintu Masuk UKM,Jalan Bangi,2.92971,101.77706,1,1
N2929727E101681294,PPJ218,SK Putrajaya Presiint 8,Lebuh Wawasan,2.929727,101.681294,1,1
N2929753E101763954,KJ938,LHDN Bangi,Persiaran Wawasan,2.929753,101.763954,1,1
N2930099E101855888,KJ579,Lotus Semenyih,Jalan Semenyih,2.930099,101.855888,2,1
N2930175E101781204,KJ222,Tun Hussein Onn,Jalan Syed Nasiruddin,2.9301746,101.781204,1,1
N2930202E101855492,KJ623,Lotus Semenyih (Opp),Jalan Semenyih,2.930202,101.855492,1,2
N2930279E101649010,SP343,Masjid Fisabilillah (Opp),Persiaran Semarak Api,2.930279,101.64901,1,1
N2930357E101654335,SP344,Kolej Icoop,Persiaran Semarak Api,2.930357,101.654335,1,1
N2930489E101647240,SP342,Masjid Fisabilillah,Persiaran Semarak Api,2.930489,101.64724,2,1
N2930689E101654160,SP345,Telekom Malaysia (1),Persiaran Semarak Api,2.930689,101.65416,2,1
N2930734E101777534,KJ457,Pintu Utama UKM,Jalan Lingkungan Ilmu,2.9307344,101.777534,2,1
N2930853E101785050,KJ219,Dewan Gemilang,Jalan Lingkungan Johan,2.9308527,101.78505,1,1
N2931223E101638250,SP409,University Of Cyberjaya,Persiaran Bestari,2.931223,101.63825,2,1
N2931536E101680641,PPJ62,SK Putrajaya Presint 8 (2) (Barat),Jalan P8,2.931536,101.680641,1,1
N2931649E101680886,PPJ82,SK Putrajaya P8 2,Jalan P8,2.931649,101.680886,2,1
N2931726E101783500,KJ220,Kolej Rahim Kajai,Jalan Lingkungan Johan,2.931726,101.7835,1,1
N2931728E101643710,SP18,MMU Entrance A,Persiaran Semarak Api,2.931728,101.64371,1,1
N2931768E101657002,,TM Kompleks Cyberjaya,Lingkaran Teknokrat,2.931768,101.657002,1,1
N2931915E101643900,SP19,Majlis Perbandaran Sepang,Persiaran Semarak Api,2.931915,101.6439,2,1
N2931994E101778810,KJ727,Panggung Seni UKM,Jalan Bangi,2.931994,101.77881,1,1
N2932136E101671763,PPJ254,MRT Putrajaya Sentral,Jalan P7b,2.932136,101.671763,2,1
N2932149E101633736,SP401,Lakefront Villa (Opp),Persiaran Sepang,2.932149,101.633736,1,1
N2932469E101703964,PPJ225,P16n5 Perumahan P16f,Jalan P16,2.932469,101.703964,2,1
N2932616E101703548,PPJ230,Presint 16e Residence,Jalan P16,2.932616,101.703548,1,1
N2932627E101707035,PPJ224,P16n3 Surau Ar-Rahman,Jalan P16,2.932627,101.707035,2,1
N2932643E101854028,KJ624,Seksyen 4 Semenyih,Jalan Semenyih,2.932643,101.854028,1,2
N2932883E101706906,PPJ231,Surau Ar-Rahman Presint 16 (Opp),Jalan P16,2.932883,101.706906,1,1
N2932911E101675923,PPJ85,Macc,Lebuh Wawasan,2.932911,101.675923,2,1
N2932952E101854245,KJ578,Taman Pelangi Semenyih,Jalan Semenyih,2.932952,101.854245,2,2
N2933167E101679657,PPJ81,P8n4 Shell P8,Jalan P8,2.933167,101.679657,2,1
N2933351E101675583,PPJ169,Macc (Opp),Lebuh Wawasan,2.933351,101.675583,1,1
N2933441E101679263,PPJ63,P8n5 Shell P8,Jalan P8,2.933441,101.679263,1,1
N2933876E101765329,KJ255,Bangi Gateway Mall,Persiaran Pekeliling,2.933876,101.765329,2,1
N2933955E101636930,SP400,Mcd Edusphere,Persiaran Semarak Api,2.933955,101.63693,1,1
N2934078E101765150,KJ681,Bangi Gateway (Opp),Persiaran Perkeliling,2.934078,101.76515,1,1
N2934086E101682311,PPJ383,Taska Presint P8e,Jalan P8e,2.934086,101.682311,1,1
N2934327E101676461,PPJ159,Perumahan P9 Fasa 7,Jalan P9c/1,2.934327,101.676461,1,1
N2934451E101676322,PPJ160,Perumahan P9 Fasa 7,Jalan P9c/1,2.934451,101.676322,2,1
N2934551E101708156,PPJ232,D'mutiara Residence,Jalan P16,2.934551,101.708156,1,1
N2934597E101690497,PPJ48,Putra Square,Persiaran Perdana,2.934597,101.690497,2,1
N2934715E101672865,PPJ168,Cenderawasih P9a,Jalan P9,2.934715,101.672865,2,1
N2935221E101655800,SP410,Radius,Jalan Teknokrat 2,2.935221,101.6558,2,1
N2935237E101768974,KJ939,Petronas Persiaran Pekeliling,Persiaran Perkeliling,2.935237,101.768974,1,1
N2935545E101710106,PPJ222,P16n1 Apartment P16 Blok A2,Jalan P16,2.935545,101.710106,2,1
N2935588E101681967,PPJ384,Aura Residence,Jalan P8e,2.935588,101.681967,2,1
N2935685E101709924,PPJ233,Ppam Saderi,Jalan P16,2.935685,101.709924,1,1
N2935833E101677554,PPJ158,Perumahan P9 Fasa 8 (Selatan),Jalan P9c/1,2.935833,101.677554,1,1
N2935859E101677374,PPJ161,Perumahan P9 Fasa 8 (Selatan),Jalan P9c/1,2.935859,101.677374,2,1
N2935895E101783810,KJ216,Pintu Masuk UKM,Jalan Gelanggang,2.9358954,101.78381,1,1
N2936450E101783390,KJ728,Pintu Belakang UKM,Jalan Bangi,2.9364505,101.78339,2,1
N2936570E101783750,KJ932,Pintu Masuk UKM,Jalan Bangi,2.9365704,101.78375,1,1
N2936698E101656075,SP399,Mkn Embassy Techzone (Opp),Jalan Teknokrat 2,2.936698,101.656075,1,1
N2936699E101680434,PPJ80,Aura Residence P8,Jalan P8,2.936699,101.680434,2,1
N2936823E101672706,PPJ88,Apartment Putra Harmoni (Selatan),Jalan P9,2.936823,101.672706,1,1
N2936927E101680256,PPJ64,Aura Residence P8 (Barat),Jalan P8,2.936927,101.680256,2,1
N2937173E101678369,PPJ162,Perumahan P9 Fasa 8 (Utara),Jalan P9c/1,2.937173,101.678369,2,1
N2937519E101678535,PPJ157,Perumahan P9 Fasa 8 (Utara),Jalan P9c/1,2.937519,101.678535,1,1
N2937734E101655332,SP30,Mkn Embassy Techzone,Jalan Teknokrat 2,2.937734,101.655332,2,1
N2937819E101673321,PPJ167,SK Putrajaya Presint 9 (2),Jalan P9,2.937819,101.673321,2,1
N2938104E101769635,KJ520,Bandar Baru Bangi Seksyen 2 (Selatan),Persiaran Bandar,2.938104,101.769635,2,1
N2938171E101769460,KJ520,Perumahan Seksyen 6,Persiaran Bandar,2.938171,101.76946,2,1
N2938203E101684059,PPJ78,P8n8 SMK Putrajaya P8 (Opp),Jalan P8,2.938203,101.684059,2,1
N2938315E101850961,KJ577,Petron Semenyih,Jalan Semenyih,2.938315,101.850961,2,2
N2938337E101685148,PPJ67,Kompleks Sekolah Putrajaya Presint 8,Jalan P8,2.938337,101.685148,2,1
N2938593E101682229,PPJ79,P8n6 Komersial P8,Jalan P8,2.938593,101.682229,2,1
N2938752E101686522,PPJ77,Kelab Tasik Putrajaya,Jalan P8,2.938752,101.686522,2,1
N2938766E101676673,PPJ163,Perumahan P9 Fasa 10,Jalan P9c/1,2.938766,101.676673,2,1
N2938818E101712875,PPJ274,Shaftsbury Mall,Jalan Alamanda,2.938818,101.712875,2,1
N2938819E101682512,PPJ66,Dewan Serbaguna Presint 8,Jalan P8,2.938819,101.682512,2,1
N2938922E101673336,PPJ95,SRA Presint 9 (Opp),Jalan P9,2.938922,101.673336,1,1
N2938926E101695456,PPJ190,Kompleks B/ Laman Perdana (Timur),Persiaran Sultan Sallahuddin Abdul Aziz Shah,2.938926,101.695456,2,1
N2939064E101676525,PPJ151,Perumahan P9 Fasa 11,Jalan P9c/1,2.939064,101.676525,1,1
N2939138E101701795,PPJ189,Kompleks Kerajaan Parcel D,Persiaran Sultan Sallahuddin Abdul Aziz Shah,2.939138,101.701795,2,1
N2939167E101671713,PPJ89,Pangsapuri Putra Harmoni P9,Jalan P9b,2.939167,101.671713,1,1
N2939182E101701722,PPJ188,Kementerian Dalam Negeri,Persiaran Sultan Sallahuddin Abdul Aziz Shah,2.9391821237369,101.70172175545,1,1
N2939188E101768608,KJ513,Bandar Baru Bangi Seksyen 2 (Selatan),Persiaran Bandar,2.939188,101.768608,1,1
N2939405E101785690,KJ215,Rest Namera,Jalan Reko,2.9394054,101.78569,1,1
N2939484E101721765,PPJ374,Ppa P15 12b,Jalan P15,2.939484,101.721765,2,1
N2939585E101686555,PPJ68,Kelab Tasik Putrajaya,Jalan P8,2.939585,101.686555,2,1
N2939883E101785736,KJ458,Kedai Tayar Dunlop,Jalan Bangi,2.9398832,101.785736,2,1
N2939913E101660380,SP29,Limkokwing University (Barat),Jalan Teknokrat 1,2.939913,101.66038,1,1
N2940135E101660373,SP32,Limkokwing University (Opp),Jalan Teknokrat 1,2.940135,101.660373,2,1
N2940285E101712628,PPJ234,Alamanda (Selatan),Jalan Alamanda,2.940285,101.712628,2,1
N2940657E101655846,SP432,DXN Cyberville (Opp),Jalan Teknokrat 1,2.940657,101.655846,2,1
N2940657E101655849,SP432,DXN Cyberville (Opp),Jalan Teknokrat 1,2.940657,101.655849,2,1
N2940787E101655480,SP412,DXN Cyberville,Jalan Teknokrat 1,2.940787,101.65548,1,1
N2940862E101664869,SP414,MRT Cyberjaya City Centre,Persiaran Apec,2.940862,101.664869,2,1
N2941061E101674436,PPJ96,Pusat Perniagaan Presint 9e,Jalan P9,2.941061,101.674436,1,1
N2941110E101767450,KJ514,Perumahan Teres Seksyen 16,Persiaran Bandar,2.94111,101.76745,1,1
N2941203E101767719,KJ519,Pangsapuri Sri Cempaka,Persiaran Bandar,2.941203,101.767719,2,1
N2941257E101663332,SP28,Limkokwing University,Persiaran Apec,2.941257,101.663332,2,1
N2941262E101721572,PPJ375,Ppa P15 12b,Jalan P15,2.941262,101.721572,2,1
N2941264E101674886,PPJ165,Medan Selera Presint 9,Jalan P9,2.941264,101.674886,2,1
N2941284E101767344,KJ514,Pangsapuri Sri Cempaka,Persiaran Bandar,2.941284,101.767344,1,1
N2941358E101712079,PPJ235,Alamanda (Utara),Jalan Alamanda,2.941358,101.712079,2,1
N2941748E101663314,SP33,Limkokwing University (Timur),Persiaran Apec,2.941748,101.663314,2,1
N2941926E101704431,PPJ188,Dataran Pahlawan,Persiaran Sultan Sallahuddin Abdul Aziz Shah,2.941926,101.704431,2,1
N2942058E101775674,KJ521,Bandar Baru Bangi Seksyen 3 (Selatan),Persiaran Pekeliling,2.942058,101.775674,2,1
N2942142E101775954,KJ454,Bandar Baru Bangi Seksyen 3 (Selatan),Persiaran Pekeliling,2.942142,101.775954,1,1
N2942339E101672996,PPJ92,Perumahan Tempua P9b,Jalan P9b,2.942339,101.672996,2,1
N2942354E101672834,PPJ93,Perumahan Rajawali P9b,Jalan P9b,2.942354,101.672834,1,1
N2942520E101767975,KJ517,Petronas Unikeb 1,Jalan 1/1,2.94252,101.767975,1,1
N2942715E101777465,,Perumahan Seksyen 3/2,Jalan 3/4,2.942715,101.777465,1,1
N2942805E101777168,,Perumahan Seksyen 3/4a,Jalan 3/4,2.942805,101.777168,2,1
N2942957E101679481,PPJ147,SK Putrajaya P9 (1) (Timur),Lebuh Perdana Barat,2.942957,101.679481,1,1
N2943072E101721267,PPJ219,Surau Al-Fatih P15,Jalan P15,2.943072,101.721267,2,1
N2943092E101676866,PPJ149,Kompleks Sekolah Putrajaya Presint 9,Jalan P9,2.943092,101.676866,2,1
N2943096E101676459,PPJ97,Kompleks Sekolah Putrajaya Presint 9 (Opp),Jalan P9,2.943096,101.676459,1,1
N2943236E101678465,PPJ148,SK Putrajaya P9 (1) (Timur),Lebuh Perdana Barat,2.943236,101.678465,2,1
N2943287E101719188,PPJ203,P15 (Utara),Lebuh Perdana Timur,2.943287,101.719188,2,1
N2943665E101705229,PPJ187,Kompleks Parcel E (Barat),Persiaran Sultan Sallahuddin Abdul Aziz Shah,2.943665,101.705229,2,1
N2943672E101695744,,Taman Botani Putrajaya,PSSAAS,2.943672,101.695744,2,1
N2943843E101705190,PPJ187,Parcel E,Persiaran Sultan Sallahuddin Abdul Aziz Shah,2.9438432416522,101.70519047454,1,1
N2944078E101675649,PPJ91,Perumahan P9 Fasa 5&6 (Selatan),Jalan P9b,2.944078,101.675649,2,1
N2944294E101675795,PPJ90,Perumahan P9 Fasa 5&6 (Selatan),Jalan P9b,2.944294,101.675795,1,1
N2944432E101765292,KJ515,Petronas Seksyen 16,Persiaran Bandar,2.944432,101.765292,1,1
N2944436E101707934,PPJ276,Kompleks Parcel E (Utara),Lebuh Perdana Timur,2.944436,101.707934,2,1
N2944485E101768814,KJ940,Pasar Awam Seksyen 1,Jalan 1/1,2.944485,101.768814,1,1
N2944489E101765526,KJ516,Petronas Seksyen 16 (Opp),Persiaran Bandar,2.944489,101.765526,2,1
N2944499E101765586,KJ516,Bandar Baru Bangi Seksyen 2 (Utara),Persiaran Bandar,2.944499,101.765586,2,1
N2944683E101687606,PPJ76,Kompleks Lanai,Persiaran Seri Perdana,2.944683,101.687606,1,1
N2944757E101708408,PPJ191,Kompleks Parcel F,Lebuh Perdana Timur,2.944757,101.708408,2,1
N2944782E101678104,PPJ146,Perumahan P9g,Jalan P9,2.944782,101.678104,2,1
N2944788E101681533,PPJ140,P9n11 Ppa Fasa 3 P9,Jalan P9g,2.944788,101.681533,1,1
N2944801E101687373,PPJ69,Kompleks Lanai,Persiaran Seri Perdana,2.944801,101.687373,1,1
N2944885E101681595,PPJ141,P9n12 Ppa Fasa 3 P9 (Opp),Jalan P9g,2.944885,101.681595,2,1
N2945218E101677892,PPJ98,Perumahan P9 Fasa 5&6 (Timur),Jalan P9,2.945218,101.677892,1,1
N2945276E101778637,,SMK Jalan Tiga,Jalan 3/4,2.945276,101.778637,1,1
N2945296E101778391,,Pangsapuri PKNS Seksyen 3,Jalan 3/4,2.945296,101.778391,2,1
N2945510E101666406,SP430,Cassia Garden Residence,Persiaran Garden Residence 1,2.94551,101.666406,2,1
N2945657E101765760,KJ941,Padang Spg 1/9c,Jalan 1/1,2.945657,101.76576,1,1
N2945669E101785790,KJ212,Rest Umi,Jalan Reko,2.9456687,101.78579,1,1
N2945746E101848093,KJ576,Kampung Sentosa,Jalan Semenyih,2.945746,101.848093,2,2
N2945747E101785530,KJ459,Rest Umi (Opp),Jalan Reko,2.945747,101.78553,2,1
N2945764E101847881,KJ626,Kampung Sentosa,Jalan Semenyih,2.945764,101.847881,1,2
N2945928E101678562,PPJ136,P9n7 Komersial P9g/7,Jalan P9g,2.945928,101.678562,1,1
N2945945E101679219,PPJ145,P9n8 Perumahan P9g/5,Jalan P9g,2.945945,101.679219,2,1
N2946054E101697888,PPJ185,Taman Botani Putrajaya,Persiaran Sultan Sallahuddin Abdul Aziz Shah,2.946054,101.697888,2,1
N2946307E101721992,PPJ202,Nadi 15 P15,Jalan P14,2.946307,101.721992,1,1
N2946392E101778378,,SK Jalan Tiga (Opp),Jalan 3/4,2.946392,101.778378,2,1
N2946506E101778612,,SK Jalan Tiga,Jalan 3/4,2.946506,101.778612,1,1
N2946629E101722218,PPJ204,Nadi 15 P15,Jalan P14,2.946629,101.722218,2,1
N2946936E101710523,,Sekolah Sultan Alam Shah,Jalan Alamanda,2.946936,101.710523,1,1
N2947068E101680482,PPJ144,Ppa P9 Fasa 2,Jalan P9g,2.947068,101.680482,2,1
N2947126E101680361,PPJ137,Ppa P9 Fasa 2 (Opp),Jalan P9g,2.947126,101.680361,1,1
N2947157E101682136,PPJ138,P9n9 Perumahan P9g/1,Jalan P9g,2.947157,101.682136,1,1
N2947182E101681664,PPJ143,P9n10 Perumahan P9g/1,Jalan P9g,2.947182,101.681664,2,1
N2947385E101718099,PPJ192,Perumahan P14a 1/1,Jalan P14,2.947385,101.718099,2,1
N2947447E101718287,PPJ215,Perumahan P14b 1,Jalan P14,2.947447,101.718287,1,1
N2947461E101703633,PPJ186,Taman Putra Perdana (Timur),Persiaran Sultan Sallahuddin Abdul Aziz Shah,2.9474605297495,101.70363287265,2,1
N2947567E101778382,,Surau Al-Sobah (Opp),Jalan 3/4,2.947567,101.778382,2,1
N2947709E101778607,,Surau Al-Sobah,Jalan 3/4,2.947709,101.778607,1,1
